"","quality_grade","observed_on","captive","location"
"421","research","2020-09-16",FALSE,"40.7471536423,-73.4466797232"
"422","research","2020-09-16",FALSE,"40.7471536423,-73.4466797232"
"423","research","2020-09-16",FALSE,"40.7471536423,-73.4466797232"
"424","research","2020-09-16",FALSE,"40.7471536423,-73.4466797232"
"425","research","2020-09-16",FALSE,"40.7471536423,-73.4466797232"
"426","research","2020-09-16",FALSE,"40.7471536423,-73.4466797232"
"427","research","2020-09-16",FALSE,"40.7471536423,-73.4466797232"
"428","research","2020-09-18",FALSE,"41.3273999227,-73.0659768812"
"429","research","2020-09-12",FALSE,"43.6493740556,-80.4156278611"
"430","research","2020-09-17",FALSE,"43.91807142,-72.23228627"
"431","research","2020-09-17",FALSE,"40.2995583333,-76.8336916667"
"432","research","2020-09-17",FALSE,"41.05989818,-75.21712988"
"433","research","2020-09-16",FALSE,"37.773445,-122.25660833"
"434","research","2020-09-16",FALSE,"45.13884717,-74.35818667"
"435","research","2020-09-16",FALSE,"40.0953312159,-74.3214305118"
"436","research","2020-09-16",FALSE,"39.5048243729,-84.757917117"
"437","research","2020-09-16",FALSE,"43.5788505558,-80.8858108518"
"438","research","2020-09-16",FALSE,"41.7378842528,-74.0868572518"
"439","research","2020-09-15",FALSE,"46.0109898,-59.9556719"
"440","research","2020-09-16",FALSE,"35.2746494866,-80.7047311747"
"441","research","2020-09-01",FALSE,"46.0109898,-59.9556719"
"442","research","2020-09-01",FALSE,"46.0109898,-59.9556719"
"443","research","2020-09-01",FALSE,"46.0109898,-59.9556719"
"444","research","2020-09-15",FALSE,"35.8804993236,-78.7584260664"
"445","research","2020-09-16",FALSE,"39.315739193,-77.6316388285"
"446","research","2020-09-16",FALSE,"38.958764901,-76.5131290429"
"447","research","2020-09-15",FALSE,"42.9477796619,-85.4371531349"
"448","research","2020-09-15",FALSE,"37.79494667,-122.237725"
"449","research","2020-09-15",FALSE,"42.4417327665,-83.1330039905"
"450","research","2020-09-15",FALSE,"38.8925117762,-76.5007360963"
"451","research","2020-09-15",FALSE,"40.53823333,-75.70223333"
"452","research","2020-09-15",FALSE,"40.1185071897,-75.0255727395"
"453","research","2020-09-03",FALSE,"42.1042889667,-83.0959500745"
"454","research","2020-09-08",FALSE,"42.1042889667,-83.0959500745"
"455","research","2020-09-15",FALSE,"42.5372222088,-84.0004402406"
"456","research","2020-09-14",FALSE,"40.5095159776,-89.9488457028"
"457","research","2020-09-13",FALSE,"37.2100374485,-80.4087799788"
"458","research","2020-09-15",FALSE,"37.57389667,-84.277"
"459","research","2020-09-15",FALSE,"37.57392833,-84.2769"
"460","research","2020-09-14",FALSE,"35.8401401938,-78.9744995002"
"461","research","2020-09-14",FALSE,"39.1058831541,-86.5714036561"
"462","research","2020-09-12",FALSE,"38.67951667,-90.39124167"
"463","research","2020-09-14",FALSE,"9.9207076663,-84.1012195253"
"464","research","2020-09-14",FALSE,"38.0675805,-75.56591667"
"465","research","2020-09-14",FALSE,"41.7127351389,-74.1788488611"
"466","research","2020-09-13",FALSE,"39.58978333,-84.96299667"
"467","research","2020-09-13",FALSE,"38.94626,-92.44653"
"468","research","2020-09-13",FALSE,"36.9644759596,-121.993096769"
"469","research","2020-09-13",FALSE,"43.6288790114,-72.9395671406"
"470","research","2020-09-13",FALSE,"40.14464167,-78.79149667"
"471","research","2020-09-12",FALSE,"40.62318,-73.62435833"
"472","research","2020-09-13",FALSE,"34.2956257286,-77.7660742868"
"473","research","2020-09-12",FALSE,"34.9962065695,-76.7415960041"
"474","research","2020-09-12",FALSE,"33.6573333333,-116.2507433333"
"475","research","2020-09-12",FALSE,"38.0160209344,-77.5160961784"
"476","research","2020-09-12",FALSE,"42.4963004668,-76.2794276827"
"477","research","2020-08-22",FALSE,"44.1448851116,-77.8294523712"
"478","research","2020-09-12",FALSE,"39.3460496432,-84.1942649312"
"479","research","2020-09-12",FALSE,"37.4860819571,-77.6926684677"
"480","research","2020-09-12",FALSE,"37.2100374485,-80.4087799788"
"481","research","2020-09-12",FALSE,"39.32104167,-84.378205"
"482","research","2020-09-12",FALSE,"40.9556,-73.0930945"
"483","research","2020-09-12",FALSE,"44.4658681091,-93.1957889979"
"484","research","2020-09-12",FALSE,"46.3299340632,-79.4116997086"
"485","research","2020-09-11",FALSE,"38.88661167,-78.16532217"
"486","research","2020-09-11",FALSE,"38.6682116667,-77.187975"
"487","research","2020-09-11",FALSE,"43.1905591255,-71.5787547827"
"488","research","2020-08-07",FALSE,"44.70244167,-93.19088667"
"489","research","2020-09-10",FALSE,"46.4229498056,-94.3352009167"
"490","research","2020-09-08",FALSE,"38.7809816667,-77.3703766667"
"491","research","2020-09-10",FALSE,"38.9547587555,-92.3447918038"
"492","research","2020-09-01",FALSE,"40.2963988889,-80.84656625"
"493","research","2020-09-09",FALSE,"30.3100331209,-97.704254128"
"494","research","2020-09-09",FALSE,"45.6665,-82.2676383333"
"495","research","2020-09-08",FALSE,"38.9005352427,-90.0358377877"
"496","research","2020-09-08",FALSE,"37.3915706567,-94.7013166174"
"497","research","2020-09-07",FALSE,"39.9,-75.33"
"498","research","2020-09-08",FALSE,"37.047810575,-76.4841231331"
"499","research","2020-09-08",FALSE,"37.7560680941,-85.7813358951"
"500","research","2020-09-07",FALSE,"44.7480805169,-72.1762580797"
"501","research","2020-09-08",FALSE,"38.9335716567,-79.9654079733"
"502","research","2020-09-05",FALSE,"44.46052167,-76.85492"
"503","research","2020-09-07",FALSE,"45.4491782716,-79.2486522063"
"504","research","2020-09-07",FALSE,"43.9201685744,-78.823299408"
"505","research","2020-09-04",FALSE,"40.0668445,-76.37827167"
"506","research","2020-09-01",FALSE,"42.03813883,-82.65374667"
"507","research","2020-09-07",FALSE,"40.37197836,-79.38619972"
"508","research","2020-09-06",FALSE,"47.29955,-101.08907217"
"509","research","2020-09-06",FALSE,"30.75491167,-88.64935333"
"510","research","2020-09-06",FALSE,"44.2312455122,-80.831694627"
"511","research","2020-09-06",FALSE,"40.33453,-79.202295"
"512","needs_id","2020-09-06",FALSE,"-12.08552217,-76.99491167"
"513","research","2020-09-04",FALSE,"40.605775,-74.959386"
"514","research","2020-09-06",FALSE,"25.9860763443,-80.3035602719"
"515","research","2020-09-05",FALSE,"40.17170833,-75.63799167"
"516","research","2020-09-05",FALSE,"37.3747222222,-80.5208333333"
"517","research","2020-09-05",FALSE,"37.3747222222,-80.5208333333"
"518","research","2020-09-05",FALSE,"47.385445,-91.2440366667"
"519","research","2020-09-05",FALSE,"39.3698061956,-78.7854290475"
"520","research","2020-09-05",FALSE,"37.674249,-84.970662"
"521","research","2020-09-05",FALSE,"42.1710466667,-84.032725"
"522","research","2020-09-05",FALSE,"41.9871484,-87.6884722"
"523","research","2020-09-05",FALSE,"38.779725,-77.80036167"
"524","research","2020-09-05",FALSE,"40.289329933,-75.5772913993"
"525","research","2020-09-05",FALSE,"40.2893357166,-75.5772246794"
"526","research","2020-09-04",FALSE,"39.7921546131,-84.0746874735"
"527","research","2020-09-05",FALSE,"39.9417270645,-75.5926869437"
"528","research","2020-09-05",FALSE,"39.9484387106,-82.9234954342"
"529","research","2020-09-03",FALSE,"40.5373261417,-81.4643889"
"530","research","2020-09-05",FALSE,"27.834705578,-82.6844316282"
"531","research","2020-09-04",FALSE,"40.4609845656,-79.9521527235"
"532","research","2020-09-04",FALSE,"39.3228333333,-84.5089"
"533","research","2020-09-04",FALSE,"37.0478982,-80.7797935"
"534","research","2020-09-02",FALSE,"40.7432383964,-73.4694116861"
"535","research","2020-09-04",FALSE,"43.9840819828,-72.1225970957"
"536","research","2020-09-03",FALSE,"37.9129171317,-89.8136395936"
"537","research","2020-09-03",FALSE,"44.6775472222,-81.2530611111"
"538","research","2020-09-03",FALSE,"36.9924201965,-121.92212677"
"539","research","2020-09-03",FALSE,"40.79005,-73.9254616667"
"540","research","2020-09-03",FALSE,"37.732055,-122.50333333"
"541","research","2020-09-03",FALSE,"43.8662086945,-79.1919182343"
"542","research","2020-09-03",FALSE,"38.9317290777,-76.7792764657"
"543","research","2020-09-02",FALSE,"33.7485355,-84.3052858"
"544","research","2020-09-02",FALSE,"38.987177,-77.3395589722"
"545","research","2020-09-02",FALSE,"43.6289024592,-72.9396153418"
"546","research","2020-08-27",FALSE,"40.91116333,-73.25711167"
"547","research","2020-08-24",FALSE,"45.0120664793,-87.1458388759"
"548","research","2020-09-01",FALSE,"45.2500596753,-79.0309740963"
"549","research","2020-09-01",FALSE,"42.97708,-83.725625"
"550","research","2020-09-01",FALSE,"38.92864063,-77.3439763717"
"551","research","2020-08-31",FALSE,"42.977055,-83.72564667"
"552","research","2019-09-01",FALSE,"43.5377204214,-73.9200006836"
"553","research","2020-08-26",FALSE,"24.8112804666,-107.2906874586"
"554","research","2020-08-31",FALSE,"41.1536829779,-81.479834905"
"555","research","2020-08-31",FALSE,"41.56625,-72.05619717"
"556","research","2020-08-31",FALSE,"42.9938708,-81.2157686"
"557","research","2020-08-23",FALSE,"38.950511,-75.933016"
"558","research","2020-08-31",FALSE,"46.44213667,-80.98123"
"559","research","2020-08-30",FALSE,"45.00858333,-92.908775"
"560","research","2020-08-31",FALSE,"45.8279948857,-75.1526490971"
"561","research","2020-08-30",FALSE,"45.0444423,-64.7401705"
"562","research","2020-08-24",FALSE,"42.1042889667,-83.0959500745"
"563","research","2020-08-28",FALSE,"37.2319549997,-93.1712186997"
"564","research","2020-08-15",FALSE,"44.85626667,-80.19915833"
"565","research","2020-08-29",FALSE,"45.3397975013,-75.9276729999"
"566","research","2020-08-23",FALSE,"42.98133,-70.96707833"
"567","research","2020-08-29",FALSE,"40.2184549722,-75.273329"
"568","research","2020-08-29",FALSE,"38.1115587914,-86.9981521368"
"569","research","2020-08-29",FALSE,"41.389564136,-82.2271373123"
"570","research","2020-08-27",FALSE,"43.394290158,-79.9804640561"
"571","research","2020-08-29",FALSE,"49.6552145573,-96.4281574959"
"572","research","2020-08-29",FALSE,"39.5113116667,-76.3317633333"
"573","research","2020-08-29",FALSE,"42.48849167,-83.89925333"
"574","research","2020-08-29",FALSE,"43.4408922493,-80.0124380831"
"575","research","2020-08-28",FALSE,"40.2894089744,-75.5774210674"
"576","research","2020-08-27",FALSE,"45.2836203454,-79.7384468806"
"577","research","2020-08-28",FALSE,"44.20833333,-72.78318"
"578","research","2020-08-27",FALSE,"40.7441714392,-73.4502123589"
"579","research","2020-08-27",FALSE,"43.6540196,-79.936113"
"580","research","2020-08-25",FALSE,"40.7471640645,-73.4466887027"
"581","research","2020-08-25",FALSE,"40.7471567831,-73.4466933966"
"582","research","2020-08-25",FALSE,"40.7471605085,-73.4466992081"
"583","research","2020-08-27",FALSE,"46.77935,-92.11581383"
"584","research","2020-08-25",FALSE,"50.9044176266,-97.2214001911"
"585","research","2020-08-26",FALSE,"42.9995621886,-85.7429621396"
"586","research","2020-08-26",FALSE,"43.1501272222,-77.9107916667"
"587","research","2020-08-26",FALSE,"45.1336377939,-93.9525563888"
"588","research","2020-08-25",FALSE,"40.17651333,-83.139"
"589","research","2020-08-25",FALSE,"49.826305,-97.0514445"
"590","research","2020-08-25",FALSE,"45.7738529132,-76.7847878718"
"591","research","2020-08-25",FALSE,"43.6288827193,-72.939579706"
"592","research","2020-08-25",FALSE,"45.4928883333,-76.0936666667"
"593","research","2020-08-24",FALSE,"43.7365128799,-72.356019728"
"594","research","2020-08-24",FALSE,"45.18926667,-81.32920833"
"595","research","2020-08-23",FALSE,"41.6904,-75.38237833"
"596","research","2020-08-23",FALSE,"40.002102,-74.822719"
"597","research","2020-08-23",FALSE,"45.0816450037,-93.1264357441"
"598","research","2020-08-23",FALSE,"44.633439,-79.5435899722"
"599","research","2019-03-13",FALSE,"25.7956466667,-80.1355528333"
"600","research","2020-08-20",FALSE,"40.8356621754,-77.8103591009"
"601","research","2020-08-22",FALSE,"44.2880906398,-72.4038955663"
"602","research","2017-09-17",FALSE,"42.215964,-71.067638"
"603","research","2020-08-22",FALSE,"42.00948333,-80.16079717"
"604","research","2020-08-22",FALSE,"39.9680786562,-75.3710016981"
"605","research","2020-08-01",FALSE,"9.19813,-65.982926"
"606","research","2020-08-22",FALSE,"45.9796972222,-66.6864944444"
"607","research","2020-08-22",FALSE,"39.967652,-75.371245"
"608","research","2020-08-22",FALSE,"44.5883361303,-78.0391036882"
"609","research","2020-08-22",FALSE,"34.280020774,-118.7508523326"
"610","research","2020-08-22",FALSE,"43.707728,-80.383065"
"611","research","2020-08-22",FALSE,"49.9723205,-98.2903251"
"612","research","2020-08-22",FALSE,"49.9723205,-98.2903251"
"613","research","2020-08-21",FALSE,"40.0881215556,-75.7712549722"
"614","research","2020-08-21",FALSE,"45.6024639781,-77.3814833029"
"615","research","2020-08-21",FALSE,"43.6989337778,-74.9239720833"
"616","research","2020-08-21",FALSE,"42.7666583333,-82.9272694444"
"617","research","2020-08-21",FALSE,"42.488583033,-83.8993567508"
"618","research","2020-08-20",FALSE,"44.5576084396,-64.0320224315"
"619","research","2020-08-20",FALSE,"40.7442322837,-73.4501984997"
"620","research","2020-08-21",FALSE,"40.1606195,-77.4021678"
"621","research","2020-04-23",FALSE,"29.6624287544,-82.3615515233"
"622","research","2020-08-20",FALSE,"43.8196565817,-72.3099948653"
"623","research","2020-08-20",FALSE,"43.8197531412,-72.3099096213"
"624","research","2020-08-20",FALSE,"33.718373024,-117.7633322154"
"625","research","2020-08-20",FALSE,"39.1535934946,-84.3882854842"
"626","research","2020-08-20",FALSE,"46.32959667,-79.41118667"
"627","research","2020-08-20",FALSE,"44.7319117233,-74.722675174"
"628","research","2020-07-16",FALSE,"33.653255,-117.91039167"
"629","research","2020-08-20",FALSE,"40.1765961284,-83.1389386651"
"630","research","2020-08-20",FALSE,"49.8461666667,-99.9982277778"
"631","research","2020-08-19",FALSE,"41.88668833,-76.592505"
"632","research","2020-08-18",FALSE,"39.4885939722,-84.058598"
"633","research","2020-08-19",FALSE,"39.7585848067,-75.7067845949"
"634","research","2020-08-19",FALSE,"44.686337323,-79.9848178682"
"635","research","2020-08-19",FALSE,"44.686434092,-79.9849142601"
"636","research","2020-08-19",FALSE,"41.4989934819,-81.4379287227"
"637","research","2020-08-19",FALSE,"39.74668833,-75.62505333"
"638","research","2020-08-18",FALSE,"35.02945,-120.54132833"
"639","research","2020-08-19",FALSE,"34.0393820805,-118.6927059708"
"640","research","2020-08-15",FALSE,"46.566124,-90.4169859722"
"641","research","2020-08-18",FALSE,"43.2626401963,-81.831157301"
"642","research","2020-08-11",FALSE,"41.9328867422,-74.1544324551"
"643","research","2020-08-17",FALSE,"45.19615333,-79.61743833"
"644","research","2006-09-11",FALSE,"41.2162908048,-95.9699433679"
"645","research","2020-08-17",FALSE,"43.5538362451,-79.6550870249"
"646","research","2020-08-17",FALSE,"39.2261200332,-76.5895379707"
"647","research","2020-08-14",FALSE,"45.9266659571,-94.8448671867"
"648","research","2020-08-14",FALSE,"44.525925,-73.41117167"
"649","research","2020-08-16",FALSE,"44.4480472217,-79.714525"
"650","research","2020-08-16",FALSE,"37.9340702835,-122.3990799032"
"651","research","2020-08-16",FALSE,"44.4727842022,-79.7455561075"
"652","research","2020-08-12",FALSE,"50.7799388889,-99.6264416667"
"653","research","2020-08-16",FALSE,"45.5639005003,-75.0598680997"
"654","research","2020-08-15",FALSE,"45.9797616287,-94.2431278141"
"655","research","2020-08-15",FALSE,"43.3135118958,-73.7308416989"
"656","research","2020-08-07",FALSE,"46.47517,-92.36350333"
"657","research","2020-08-15",FALSE,"40.37423586,-79.37813723"
"658","research","2020-08-15",FALSE,"44.28699167,-74.1288445"
"659","research","2016-09-27",FALSE,"34.8075416667,-119.0124888833"
"660","research","2016-09-27",FALSE,"34.8074833333,-119.0122916667"
"661","research","2016-10-02",FALSE,"34.99435,-119.18508"
"662","research","2020-08-14",FALSE,"35.043831251,-120.588992032"
"663","research","2020-08-14",FALSE,"43.31265,-75.55028667"
"664","research","2020-08-14",FALSE,"19.5483165297,-99.1081706065"
"665","research","2020-08-14",FALSE,"42.5620285004,-76.5156842716"
"666","research","2020-08-14",FALSE,"43.68191167,-79.28948833"
"667","research","2020-08-13",FALSE,"41.4442961591,-74.0710412711"
"668","research","2020-08-12",FALSE,"38.3612127058,-122.1044690387"
"669","research","2020-08-14",FALSE,"-36.7928958847,174.7335751355"
"670","research","2020-08-12",FALSE,"43.6735543097,-73.9893754665"
"671","research","2020-08-13",FALSE,"43.9069299852,-77.2389600894"
"672","research","2020-08-13",FALSE,"40.9432818332,-73.4258258693"
"673","research","2020-08-13",FALSE,"40.8934869132,-73.4295316816"
"674","research","2020-08-12",FALSE,"40.0132234795,-74.1528969786"
"675","research","2020-08-13",FALSE,"41.2607827038,-73.6705061608"
"676","research","2020-08-12",FALSE,"40.6664476356,-77.9084867612"
"677","research","2020-08-12",FALSE,"40.34202167,-79.41790833"
"678","research","2020-08-12",FALSE,"38.173386748,-88.8160004374"
"679","research","2020-08-10",FALSE,"42.3834708978,-82.9437516556"
"680","research","2020-08-11",FALSE,"33.98883,-118.40309167"
"681","research","2020-08-11",FALSE,"32.8661013382,-117.2397248694"
"682","research","2020-08-05",FALSE,"43.2869098168,-79.9055117369"
"683","research","2020-08-11",FALSE,"44.4146609765,-74.3798114661"
"684","research","2020-08-10",FALSE,"26.2008957779,-80.1550926268"
"685","research","2018-07-19",FALSE,"43.2436000908,-81.8744651068"
"686","research","2020-08-08",FALSE,"46.4432722654,-84.8216612265"
"687","research","2019-08-23",FALSE,"46.610479,-72.694585"
"688","research","2020-08-09",FALSE,"41.978266906,-88.0949610472"
"689","research","2020-07-21",FALSE,"33.89378667,-117.98178"
"690","research","2020-08-08",FALSE,"37.90320333,-122.65084667"
"691","research","2018-09-18",FALSE,"35.0098635024,-82.3099210443"
