Index,IM,Source,Site,Exclosure,Species,Plant,Position,Aspect,Elevation_(m),Diameter1_(mm),Diameter2_(mm),Stem_area_cm2,1st_year?,Leaf_ID,Leaf_Length,Leaf_Area_petiole,Leaf_Area_no.petiole,Internal_area_correction,True_area,Leaf_Area_corrected,Leaf_Area_corrected_final,Area_no_spines
148,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,13,Lower,NE,153,NA,NA,NA,0,12,2.326,2.242,2.205,0,2.205,2.205,2.205,2.205
149,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,13,Lower,NE,153,NA,NA,NA,0,13,1.933,1.694,1.61,0,1.61,1.61,1.61,1.61
150,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,13,Lower,NE,153,NA,NA,NA,0,14,1.308,0.884,0.853,0,0.853,1.042,1.042,1.042
151,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,13,Lower,NE,153,NA,NA,NA,0,15,2.326,2.076,2.043,0,2.043,2.043,2.043,2.043
152,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,13,Lower,NE,153,NA,NA,NA,0,16,2.309,2.164,2.127,0,2.127,2.127,2.127,2.127
153,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,14,Lower,SSE,154,NA,NA,NA,0,1,2.056,2.238,2.178,0,2.178,2.178,2.178,2.178
154,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,14,Lower,SSE,154,NA,NA,NA,0,2,2.011,1.967,1.899,0,1.899,1.899,1.899,1.899
155,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,14,Lower,SSE,154,NA,NA,NA,1,3,1.229,0.759,0.712,0,0.712,0.712,0.712,0.712
156,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,14,Lower,SSE,154,NA,NA,NA,1,4,1.225,0.813,0.77,0,0.77,0.772,0.772,0.772
157,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,14,Lower,SSE,154,NA,NA,NA,0,5,1.644,1.631,1.57,0,1.57,1.589,1.589,1.589
158,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,14,Lower,SSE,154,NA,NA,NA,0,6,1.576,1.486,1.436,0,1.436,1.462,1.462,1.462
159,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,14,Lower,SSE,154,NA,NA,NA,0,7,2.096,2.213,2.169,0,2.169,2.169,2.169,2.169
160,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,14,Lower,SSE,154,NA,NA,NA,0,8,2.066,1.957,1.913,0,1.913,1.958,1.958,1.958
161,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,14,Lower,SSE,154,NA,NA,NA,0,9,2.2,2.38,2.311,0,2.311,2.311,2.311,2.311
162,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,14,Lower,SSE,154,NA,NA,NA,0,10,2.012,2.058,1.992,0,1.992,1.992,1.992,1.992
163,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,15,Lower,NE,150,NA,NA,NA,0,1,1.971,1.779,1.749,0,1.749,2.329,2.329,2.329
164,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,15,Lower,NE,150,NA,NA,NA,1,2,1.36,1.034,1.007,0,1.007,1.007,1.007,1.007
165,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,15,Lower,NE,150,NA,NA,NA,1,3,1.223,1.168,1.152,0,1.152,1.256,1.256,1.256
166,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,15,Lower,NE,150,NA,NA,NA,0,4,2.686,4.15,4.048,0,4.048,4.074,4.074,4.074
167,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,15,Lower,NE,150,NA,NA,NA,0,5,2.392,3.606,3.5,0,3.5,3.5,3.5,3.5
168,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,15,Lower,NE,150,NA,NA,NA,0,6,1.827,2.269,2.198,0,2.198,2.198,2.198,2.198
169,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,15,Lower,NE,150,NA,NA,NA,0,7,1.888,2.273,2.205,0,2.205,2.221,2.221,2.221
170,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,15,Lower,NE,150,NA,NA,NA,0,8,3.042,5.473,5.416,0,5.416,5.439,5.439,5.439
171,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,15,Lower,NE,150,NA,NA,NA,0,9,3.104,5.066,4.974,0,4.974,4.974,4.974,4.974
172,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,15,Lower,NE,150,NA,NA,NA,0,10,2.71,3.789,3.698,0,3.698,3.698,3.698,3.698
173,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,15,Lower,NE,150,NA,NA,NA,0,11,2.195,2.844,2.76,0,2.76,2.895,2.895,2.895
174,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,15,Lower,NE,150,NA,NA,NA,0,12,2.072,2.702,2.613,0,2.613,2.754,2.754,2.754
175,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,15,Lower,NE,150,NA,NA,NA,0,13,2.153,2.639,2.575,0,2.575,2.575,2.575,2.575
176,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,16,Lower,SE,144,NA,NA,NA,0,1,1.504,1.212,1.132,0,1.132,1.132,1.132,1.132
177,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,16,Lower,SE,144,NA,NA,NA,0,2,2.253,2.59,2.538,0,2.538,2.538,2.538,2.538
178,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,16,Lower,SE,144,NA,NA,NA,0,3,1.96,1.919,1.87,0,1.87,1.87,1.87,1.87
179,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,16,Lower,SE,144,NA,NA,NA,0,4,1.844,1.025,0.988,0,0.988,1.48,1.48,1.48
180,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,16,Lower,SE,144,NA,NA,NA,0,5,1.675,1.531,1.47,0,1.47,1.47,1.47,1.475
181,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,16,Lower,SE,144,NA,NA,NA,0,6,1.821,1.753,1.713,0,1.713,1.713,1.713,1.719
182,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,16,Lower,SE,144,NA,NA,NA,0,7,1.657,1.439,1.357,0,1.357,1.357,1.357,1.357
183,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,16,Lower,SE,144,NA,NA,NA,0,8,2.265,2.273,2.233,0,2.233,2.233,2.233,2.233
184,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,16,Lower,SE,144,NA,NA,NA,0,9,1.554,1.446,1.399,0,1.399,1.399,1.399,1.399
185,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,16,Lower,SE,144,NA,NA,NA,0,10,1.933,1.877,1.822,0,1.822,1.831,1.831,1.831
186,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,16,Lower,SE,144,NA,NA,NA,0,11,1.96,2.142,2.102,0,2.102,2.102,2.102,2.102
187,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,16,Lower,SE,144,NA,NA,NA,0,12,2.168,2.279,2.213,0,2.213,2.213,2.213,2.213
188,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,16,Lower,SE,144,NA,NA,NA,0,13,1.827,1.745,1.685,0,1.685,1.685,1.685,1.685
189,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,17,Lower,E,140,15,14,0.33,0,1,1.482,1.194,1.132,0,1.132,1.132,1.132,1.132
190,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,17,Lower,E,140,15,14,0.33,1,2,1.129,0.618,0.556,0,0.556,0.556,0.556,0.556
191,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,17,Lower,E,140,15,14,0.33,1,3,1.192,0.606,0.606,0,0.606,0.606,0.606,0.606
192,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,17,Lower,E,140,15,14,0.33,0,4,1.474,1.098,1.098,0,1.098,1.12,1.12,1.12
193,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,17,Lower,E,140,15,14,0.33,0,5,2.323,2.915,2.853,0,2.853,2.885,2.885,2.885
194,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,17,Lower,E,140,15,14,0.33,0,6,2.837,3.941,3.868,0,3.868,3.942,3.942,3.942
195,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,17,Lower,E,140,15,14,0.33,0,7,2.536,3.556,3.491,0,3.491,3.768,3.768,3.768
196,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,17,Lower,E,140,15,14,0.33,0,8,2.388,3.099,3.043,0,3.043,3.215,3.215,3.215
197,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,17,Lower,E,140,15,14,0.33,0,9,2.597,3.648,3.581,0,3.581,3.581,3.581,3.581
198,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,18,Lower,E,133,31,0,0.75,0,1,2.181,2.436,2.385,0,2.385,2.385,2.385,2.385
199,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,18,Lower,E,133,31,0,0.75,1,2,1.403,1.079,1.048,0,1.048,1.048,1.048,1.048
200,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,18,Lower,E,133,31,0,0.75,0,3,1.803,1.614,1.574,0,1.574,1.674,1.674,1.674
201,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,18,Lower,E,133,31,0,0.75,0,4,2.249,2.315,2.282,0,2.282,2.301,2.301,2.301
202,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,18,Lower,E,133,31,0,0.75,0,5,1.784,1.743,1.7,0,1.7,1.702,1.702,1.702
203,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,18,Lower,E,133,31,0,0.75,0,6,1.873,1.798,1.767,0,1.767,1.785,1.785,1.785
204,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,18,Lower,E,133,31,0,0.75,0,7,2.334,2.429,2.386,0,2.386,2.386,2.386,2.386
205,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,18,Lower,E,133,31,0,0.75,0,8,2.517,2.779,2.741,0,2.741,2.741,2.741,2.741
206,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,19,Lower,NE,207,NA,NA,NA,0,1,1.734,1.829,1.798,0,1.798,1.822,1.822,1.822
207,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,19,Lower,NE,207,NA,NA,NA,1,2,0.953,0.607,0.581,0,0.581,0.603,0.603,0.603
208,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,19,Lower,NE,207,NA,NA,NA,1,3,1.029,0.685,0.654,0,0.654,0.662,0.662,0.662
209,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,19,Lower,NE,207,NA,NA,NA,0,4,1.489,1.355,1.314,0,1.314,1.314,1.314,1.314
210,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,19,Lower,NE,207,NA,NA,NA,0,5,1.531,1.86,1.803,0,1.803,1.844,1.844,1.844
211,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,19,Lower,NE,207,NA,NA,NA,0,6,1.735,1.572,1.506,0,1.506,1.801,1.801,1.801
212,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,19,Lower,NE,207,NA,NA,NA,0,7,1.466,1.339,1.323,0,1.323,1.46,1.46,1.46
213,Island,Santa_Rosa,Santa_Rosa,No,Ceanothus_megacarpus,19,Lower,NE,207,NA,NA,NA,0,8,1.919,2.011,1.956,0,1.956,1.993,1.993,1.993
214,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,20,Lower,N,133,59,47,4.47,0,1,2.765,3.392,3.333,0,3.333,3.333,3.333,3.333
215,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,20,Lower,N,133,59,47,4.47,0,2,1.822,1.357,1.29,0,1.29,1.614,1.614,1.614
216,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,20,Lower,N,133,59,47,4.47,0,3,2.409,3.179,3.102,0,3.102,3.102,3.102,3.102
217,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,20,Lower,N,133,59,47,4.47,0,4,2.4,2.947,2.845,0,2.845,2.845,2.845,2.845
218,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,20,Lower,N,133,59,47,4.47,0,5,2.485,2.318,2.242,0.044,2.198,2.438,2.394,2.438
219,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,20,Lower,N,133,59,47,4.47,0,6,2.531,2.119,2.043,0,2.043,2.661,2.661,2.661
220,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,20,Upper,N,133,59,47,4.47,0,1,2.696,3.356,3.299,0,3.299,3.299,3.299,3.299
221,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,20,Upper,N,133,59,47,4.47,0,2,1.843,1.323,1.262,0,1.262,1.644,1.644,1.644
222,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,20,Upper,N,133,59,47,4.47,0,3,2.384,3.117,3.048,0,3.048,3.048,3.048,3.048
223,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,20,Upper,N,133,59,47,4.47,0,4,2.649,2.881,2.815,0,2.815,2.815,2.815,2.815
224,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,20,Upper,N,133,59,47,4.47,0,5,2.486,2.26,2.161,0.048,2.113,2.356,2.308,2.356
225,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,20,Upper,N,133,59,47,4.47,0,6,2.448,2.075,1.949,0,1.949,2.44,2.44,2.44
226,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,21,Lower,NE,217,26,0,0.53,0,1,2.762,3.808,3.747,0,3.747,3.747,3.747,3.747
227,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,21,Lower,NE,217,26,0,0.53,0,2,2.584,3.51,3.454,0,3.454,3.454,3.454,3.454
228,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,21,Lower,NE,217,26,0,0.53,1,3,1.774,1.504,1.475,0,1.475,1.495,1.495,1.495
229,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,21,Lower,NE,217,26,0,0.53,0,4,2.007,2.416,2.321,0,2.321,2.321,2.321,2.321
230,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,21,Lower,NE,217,26,0,0.53,0,5,1.621,1.563,1.503,0,1.503,1.538,1.538,1.538
231,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,21,Lower,NE,217,26,0,0.53,0,6,1.293,0.839,0.789,0,0.789,0.958,0.958,0.958
232,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,21,Lower,NE,217,26,0,0.53,0,7,2.188,2.625,2.625,0,2.625,2.625,2.625,2.625
233,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,21,Lower,NE,217,26,0,0.53,0,8,2.317,2.442,2.364,0,2.364,2.364,2.364,2.364
234,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,21,Lower,NE,217,26,0,0.53,0,9,1.669,1.856,1.785,0,1.785,1.785,1.785,1.785
235,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,21,Lower,NE,217,26,0,0.53,0,10,3.023,4.17,4.097,0,4.097,4.097,4.097,4.097
236,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,21,Lower,NE,217,26,0,0.53,0,11,2.508,2.4,2.338,0,2.338,3.137,3.137,3.137
237,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Lower,NE,340,NA,NA,NA,0,1,1.524,1.379,1.297,0,1.297,1.297,1.297,1.297
238,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Lower,NE,340,NA,NA,NA,0,2,2.694,2.223,2.151,0,2.151,3.822,3.822,3.822
239,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Lower,NE,340,NA,NA,NA,0,3,2.389,3.431,3.338,0,3.338,3.441,3.441,3.441
240,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Lower,NE,340,NA,NA,NA,0,4,2.027,2.113,2.054,0,2.054,2.625,2.625,2.625
241,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Lower,NE,340,NA,NA,NA,0,5,2.483,3.344,3.28,0,3.28,3.358,3.358,3.358
242,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Lower,NE,340,NA,NA,NA,0,6,2.286,2.901,2.796,0,2.796,3.083,3.083,3.083
243,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Upper,NE,340,NA,NA,NA,1,1,1.212,1.005,0.857,0,0.857,0.938,0.938,0.938
244,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Upper,NE,340,NA,NA,NA,1,2,1.114,0.974,0.928,0,0.928,0.967,0.967,0.967
245,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Upper,NE,340,NA,NA,NA,1,3,1.734,1.579,1.525,0,1.525,1.525,1.525,1.525
246,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Upper,NE,340,NA,NA,NA,1,4,1.376,1.066,1.041,0,1.041,1.041,1.041,1.041
247,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Upper,NE,340,NA,NA,NA,1,5,1.418,1.083,1.083,0,1.083,1.166,1.166,1.166
248,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Upper,NE,340,NA,NA,NA,1,6,1.521,1.041,1.027,0,1.027,1.027,1.027,1.027
249,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Upper,NE,340,NA,NA,NA,0,7,1.824,1.018,0.964,0,0.964,1.74,1.74,1.74
250,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Upper,NE,340,NA,NA,NA,1,8,1.326,1.129,1.1,0,1.1,1.1,1.1,1.1
251,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Upper,NE,340,NA,NA,NA,0,9,2.533,3.698,3.628,0,3.628,3.628,3.628,3.628
252,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Upper,NE,340,NA,NA,NA,0,10,2.394,2.185,2.119,0,2.119,2.906,2.906,2.906
253,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Upper,NE,340,NA,NA,NA,0,11,1.881,2.281,2.26,0,2.26,2.835,2.835,2.835
254,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Upper,NE,340,NA,NA,NA,1,12,1.729,1.468,1.468,0,1.468,1.619,1.619,1.619
255,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Upper,NE,340,NA,NA,NA,0,13,1.756,1.669,1.613,0,1.613,1.895,1.895,1.895
256,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Upper,NE,340,NA,NA,NA,0,14,2.263,3.694,3.628,0,3.628,3.802,3.802,3.802
257,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Upper,NE,340,NA,NA,NA,0,15,2.199,3.124,3.042,0,3.042,3.316,3.316,3.316
258,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Upper,NE,340,NA,NA,NA,0,16,2.437,3.523,3.445,0,3.445,3.497,3.497,3.497
259,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,22,Upper,NE,340,NA,NA,NA,0,17,2.533,3.864,3.772,0,3.772,3.772,3.772,3.772
260,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,23,Lower,E,189,30,0,0.71,0,1,2.582,3.728,3.642,0,3.642,3.663,3.663,3.663
261,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,23,Lower,E,189,30,0,0.71,0,2,2.43,3.033,2.978,0,2.978,2.978,2.978,2.978
262,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,23,Lower,E,189,30,0,0.71,0,3,2.155,2.367,2.323,0,2.323,2.437,2.437,2.437
263,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,23,Lower,E,189,30,0,0.71,0,4,1.64,1.023,0.972,0,0.972,1.28,1.28,1.28
264,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,23,Lower,E,189,30,0,0.71,0,5,1.486,0.922,0.89,0,0.89,0.979,0.979,0.979
265,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,23,Lower,E,189,30,0,0.71,0,6,3.373,4.434,4.364,0,4.364,4.364,4.364,4.364
266,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,23,Lower,E,189,30,0,0.71,0,7,3.525,5.01,4.933,0,4.933,4.933,4.933,4.933
267,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,23,Lower,E,189,30,0,0.71,0,8,2.973,4.299,4.205,0,4.205,4.205,4.205,4.205
268,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,23,Lower,E,189,30,0,0.71,0,9,2.97,3.701,3.645,0,3.645,3.802,3.802,3.802
269,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,24,Lower,ESE,186,79,0,4.9,0,1,2.642,2.795,2.709,0,2.709,2.963,2.963,2.963
270,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,24,Lower,ESE,186,79,0,4.9,1,2,2.468,2.51,2.431,0,2.431,2.431,2.431,2.431
271,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,24,Lower,ESE,186,79,0,4.9,1,3,2.233,2.283,2.193,0,2.193,2.193,2.193,2.193
272,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,24,Lower,ESE,186,79,0,4.9,0,4,2.098,2.047,1.981,0,1.981,2.091,2.091,2.091
273,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,24,Lower,ESE,186,79,0,4.9,0,5,4.143,7.063,6.855,0,6.855,6.855,6.855,6.855
274,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,24,Lower,ESE,186,79,0,4.9,0,6,4.385,7.007,6.838,0,6.838,8.148,8.148,8.148
275,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,24,Lower,ESE,186,79,0,4.9,0,7,3.571,4.6,4.412,0,4.412,5.886,5.886,5.886
276,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,24,Upper,ESE,186,79,0,4.9,0,1,2.571,2.379,2.297,0,2.297,2.797,2.797,2.797
277,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,24,Upper,ESE,186,79,0,4.9,1,2,2.332,2.725,2.629,0,2.629,2.706,2.706,2.706
278,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,24,Upper,ESE,186,79,0,4.9,0,3,3.243,4.389,4.389,0,4.389,4.463,4.463,4.463
279,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,24,Upper,ESE,186,79,0,4.9,0,4,3.494,4.74,4.609,0,4.609,4.609,4.609,4.609
280,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,24,Upper,ESE,186,79,0,4.9,1,5,2.651,2.948,2.87,0,2.87,2.87,2.87,2.87
281,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,24,Upper,ESE,186,79,0,4.9,0,6,3.005,4.089,3.966,0,3.966,4.56,4.56,4.56
282,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,24,Upper,ESE,186,79,0,4.9,0,7,3.135,5.844,5.715,0,5.715,5.715,5.715,5.715
283,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,24,Upper,ESE,186,79,0,4.9,0,8,3.852,6.377,6.221,0,6.221,6.221,6.221,6.221
284,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,24,Upper,ESE,186,79,0,4.9,0,9,3.295,6.247,6.135,0,6.135,6.135,6.135,6.135
285,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,24,Upper,ESE,186,79,0,4.9,0,10,3.861,6.456,6.289,0,6.289,6.289,6.289,6.289
286,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,25,Lower,NA,175,21,0,0.35,1,1,1.603,1.642,1.586,0,1.586,1.586,1.586,1.586
287,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,25,Lower,NA,175,21,0,0.35,1,2,1.58,1.554,1.506,0,1.506,1.506,1.506,1.506
288,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,25,Lower,NA,175,21,0,0.35,0,3,2.127,2.62,2.547,0,2.547,2.622,2.622,2.622
289,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,25,Lower,NA,175,21,0,0.35,0,4,2.279,2.864,2.76,0,2.76,2.819,2.819,2.819
290,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,25,Lower,NA,175,21,0,0.35,0,5,2.195,2.766,2.685,0,2.685,2.685,2.685,2.685
291,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,25,Lower,NA,175,21,0,0.35,0,6,2.333,2.711,2.632,0,2.632,2.632,2.632,2.632
292,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,25,Lower,NA,175,21,0,0.35,0,7,2.902,3.07,2.986,0,2.986,3.26,3.26,3.26
293,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,25,Lower,NA,175,21,0,0.35,0,8,2.76,3.477,3.383,0,3.383,3.383,3.383,3.383
294,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,25,Lower,NA,175,21,0,0.35,0,9,2.327,2.836,2.768,0,2.768,2.768,2.768,2.782
295,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,25,Lower,NA,175,21,0,0.35,0,10,2.192,2.786,2.72,0,2.72,2.72,2.72,2.72
296,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,26,Lower,WSW,387,192,0,28.95,0,1,3.173,5.438,5.355,0,5.355,5.355,5.355,5.355
297,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,26,Lower,WSW,387,192,0,28.95,0,2,2.403,2.916,2.853,0,2.853,3.359,3.359,3.359
298,Island,Santa_Cruz,Santa_Cruz,No,Ceanothus_megacarpus,26,Lower,WSW,387,192,0,28.95,0,3,2.954,4.827,4.708,0,4.708,4.708,4.708,4.708
